alpha,f,f_plot,RMSD_plot,x1,x2,x3
0.16979949874686717,12.157044453226984,12.157044453226984,0.17433476742482396,0.09572380438865338,0.09124012196843514,0.25969846768757576
0.17042606516290726,12.31901235620812,12.31901235620812,0.17549225307836328,0.09574492543805802,0.09124469806425962,0.260324661295279
0.17105263157894737,12.482119835648424,12.482119835648424,0.1766502181972076,0.09576604648746263,0.0912492741600841,0.2609508549029822
0.17167919799498746,12.646365361722873,12.646365361722873,0.1778086426592003,0.09578716753686725,0.0912538502559086,0.2615770485106854
0.17230576441102757,12.811747418052754,12.811747418052754,0.1789675069534464,0.09580828858627188,0.09125842635173308,0.26220324211838864
0.17293233082706766,12.978264501542485,12.978264501542485,0.18012679216001215,0.09582940963567652,0.09126300244755756,0.26282943572609185
0.17355889724310777,13.14591512221975,13.14591512221975,0.1812864799303836,0.09585053068508113,0.09126757854338205,0.2634556293337951
0.17418546365914786,13.314697803080783,13.314697803080783,0.18244655246866673,0.09587165173448575,0.09127215463920653,0.26408182294149835
0.17481203007518797,13.484611079937086,13.484611079937086,0.1836069925134735,0.09589277278389038,0.09127673073503101,0.2647080165492016
0.17543859649122806,13.655653501258582,13.655653501258582,0.18476778332043295,0.095913893833295,0.0912813068308555,0.26533421015690484
0.17606516290726817,13.82782362800959,13.82782362800959,0.18592890864527756,0.09593501488269963,0.09128588292667998,0.26596040376460806
0.17669172932330826,14.001120033474782,14.001120033474782,0.18709035272746416,0.09595613593210425,0.09129045902250446,0.2665865973723113
0.17731829573934837,14.175541303081646,14.175541303081646,0.1882521002743505,0.09597725698150888,0.09129503511832895,0.2672127909800145
0.17794486215538846,14.351086034236843,14.351086034236843,0.18941413644602165,0.0959983780309135,0.09129961121415343,0.2678389845877177
0.17857142857142858,14.527752836186682,14.527752836186682,0.1905764468408064,0.09601949908031814,0.09130418730997791,0.268465178195421
0.17919799498746866,14.705540329889981,14.705540329889981,0.19173901748138003,0.09604062012972275,0.0913087634058024,0.2690913718031242
0.17982456140350878,14.88444714790012,14.88444714790012,0.19290183480140954,0.09606174117912739,0.09131333950162689,0.2697175654108275
0.18045112781954886,15.064471934267265,15.064471934267265,0.19406488563279078,0.096082862228532,0.09131791559745137,0.2703437590185307
