problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh21,20,20,bfgs_hagerzhang,7.49719656240677e-18,1.499439312481354e-17,8.65863532111543e-10,4.417835990552305e-9,155,252,252,0.000677007,true,gradient_converged,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[0.9999999985188087, 0.9999999970356778, 1.0000000009773438, 1.0000000019544362, 0.9999999985188087, 0.9999999970356778, 1.0000000009773438, 1.0000000019544362, 1.0000000009462517, 1.0000000018967274, 0.9999999981856988, 0.9999999963653418, 1.0000000009923968, 1.0000000019928916, 1.0000000002725502, 1.0000000005432323, 1.0000000015492523, 1.0000000031179845, 0.9999999990013789, 0.9999999980065303]"
mgh21,20,20,bfgs_backtracking1,1.5060456883553566e-18,3.012091376710713e-18,3.8807804477390325e-10,6.541414295742418e-9,137,234,138,0.000442709,true,gradient_converged,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[1.0000000005433105, 1.0000000010903527, 0.9999999996414752, 0.9999999992833087, 1.0000000005433105, 1.0000000010903527, 0.9999999996414752, 0.9999999992833087, 1.0000000001898977, 1.000000000371153, 1.0000000010305123, 1.0000000020851942, 0.9999999997991534, 0.999999999595118, 0.9999999991403917, 0.9999999982852835, 0.9999999995637944, 0.9999999991385844, 1.000000000041761, 1.0000000000942497]"
mgh21,20,20,bfgs_backtracking2,4.792660525704391e-18,9.585321051408782e-18,6.922904394619639e-10,1.4958338545043611e-9,149,228,150,0.000465158,true,gradient_converged,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[0.9999999999573926, 0.9999999999138461, 0.9999999998718, 0.9999999997432568, 0.9999999999573926, 0.9999999999138461, 0.9999999998718, 0.9999999997432568, 0.9999999999012618, 0.9999999998026533, 0.9999999993631911, 0.9999999987238604, 1.0000000017579675, 1.0000000035238046, 0.9999999986620259, 0.9999999973186214, 1.0000000017081947, 1.0000000034252863, 0.9999999988532403, 0.9999999977019655]"
mgh21,20,20,bfgs_backtracking3,1.1150769687844797e-18,2.2301539375689594e-18,3.339276821086386e-10,6.07278644537562e-9,51,88,52,0.000170692,true,gradient_converged,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[0.999999999683799, 0.9999999993662518, 0.9999999999137563, 0.9999999998116517, 0.999999999683799, 0.9999999993662518, 0.9999999999137563, 0.9999999998116517, 1.0000000002467277, 1.0000000004891225, 1.0000000010008154, 1.0000000020005009, 0.9999999996785746, 0.9999999993536152, 0.9999999999661034, 0.9999999999328141, 1.0000000002710643, 1.000000000537835, 0.9999999991670937, 0.9999999983182742]"
mgh22,20,20,bfgs_hagerzhang,2.038826992450129e-12,4.077653984900258e-12,4.5153371883505326e-7,1.4057253247389852e-8,71,93,93,0.000353454,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[-3.4469815860020707e-6, 3.4498087547455535e-7, 0.00043430649120983103, 0.0004343066307542406, -3.4469815860020707e-6, 3.4498087547455535e-7, 0.00043430649120983103, 0.0004343066307542406, -2.883116252835597e-6, 2.8839991882577166e-7, 0.00038507265754713304, 0.0003850724957615633, -3.83048931009807e-6, 3.8369606557353876e-7, 0.00047115792204525844, 0.0004711576005756855, -1.1603335980811261e-5, 1.159193189380364e-6, -0.0007249934854289927, -0.0007249934999893267]"
mgh22,20,20,bfgs_backtracking1,2.821283525470442e-15,5.642567050940884e-15,1.679667683046394e-8,1.1501928939596166e-8,47,89,48,0.000177603,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[-0.0502539894101006, 0.005025398873268841, -0.0501268233677127, -0.05012682353378347, -0.0502539894101006, 0.005025398873268841, -0.0501268233677127, -0.05012682353378347, -0.04989724086152164, 0.004989724016700244, -0.04994857495623937, -0.049948575306742744, -0.05007806114915309, 0.005007806038214074, -0.05003900033187502, -0.05003900111351872, -0.04986143690714077, 0.004986143749163061, -0.0499307068956988, -0.04993070702726734]"
mgh22,20,20,bfgs_backtracking2,1.6533673492449174e-13,3.306734698489835e-13,1.2858333287191297e-7,1.5617134313730746e-8,111,136,112,0.000344591,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[-0.04935520643722065, 0.004935520616147818, -0.04967652061843366, -0.04967652050515307, -0.04935520643722065, 0.004935520616147818, -0.04967652061843366, -0.04967652050515307, -1.831726060217566e-6, 1.8275897172289678e-7, -0.00027351479787165073, -0.000273514589454917, -7.353685213208271e-7, 7.359045701095743e-8, -0.00018714070324807585, -0.00018714053729089163, -1.377105768952104e-6, 1.3769887540658332e-7, -0.0002668677562203937, -0.0002668674622964137]"
mgh22,20,20,bfgs_backtracking3,1.1712932381231103e-13,2.3425864762462206e-13,1.0822630170726109e-7,1.0617746303024311e-8,87,111,88,0.000266947,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[-6.834382396208075e-7, 6.836082501745765e-8, -0.0001774111447789868, -0.00017741122437512778, -6.834382396208075e-7, 6.836082501745765e-8, -0.0001774111447789868, -0.00017741122437512778, -3.037343779499799e-7, 3.037327917928686e-8, 0.00012422886965549146, 0.00012422883436188507, -2.622830545084744e-6, 2.62301267384392e-7, 0.00036524485694051164, 0.0003652448335936632, -1.0255392589253315e-6, 1.0260876350518021e-7, -0.00023327030745168512, -0.00023327019261099968]"
mgh23,4,5,bfgs_hagerzhang,1.1249887504903294e-5,2.2499775009806588e-5,0.0021213097373936974,1.1018195375942603e-8,62,89,89,0.000171343,true,gradient_converged,"[1.0, 2.0, 3.0, 4.0]","[0.25000471629513876, 0.2500065681160892, 0.2500084200142265, 0.2500102718587044]"
mgh23,4,5,bfgs_backtracking1,1.1249887520881733e-5,2.2499775041763467e-5,0.002121309738900167,3.5783821154362267e-9,161,222,162,0.000215023,true,gradient_converged,"[1.0, 2.0, 3.0, 4.0]","[0.2500266966502253, 0.2500138994654983, 0.2500011022806551, 0.24998830509618175]"
mgh23,4,5,bfgs_backtracking2,1.1249887504649548e-5,2.2499775009299096e-5,0.0021213097373697742,1.2053310757901526e-8,67,87,68,9.3484e-5,true,gradient_converged,"[1.0, 2.0, 3.0, 4.0]","[0.2500061873634139, 0.2500070661955428, 0.25000794502754564, 0.2500088238596234]"
mgh23,4,5,bfgs_backtracking3,1.1249887504500028e-5,2.2499775009000056e-5,0.002121309737355677,5.055660108275219e-10,185,261,186,0.000260105,true,gradient_converged,"[1.0, 2.0, 3.0, 4.0]","[0.2500075686626818, 0.25000752243862934, 0.25000747622877606, 0.2500074300090457]"
mgh24,4,8,bfgs_hagerzhang,1.7284107817879089e-6,3.4568215635758177e-6,0.0006573451874372986,1.794830261167338e-10,552,895,895,0.011602391,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5]","[0.1999995850600659, 0.1255575129820703, 0.49959420140953925, 0.5417731720375075]"
mgh24,4,8,bfgs_backtracking1,1.7284107818059714e-6,3.456821563611943e-6,0.0006573451874407333,8.497150790655175e-9,532,741,533,0.001427654,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5]","[0.19999958510823462, 0.1255575855007683, 0.4995917492573918, 0.5417776413307965]"
mgh24,4,8,bfgs_backtracking2,1.728410781798749e-6,3.456821563597498e-6,0.00065734518743936,6.288296516355331e-9,449,588,450,0.001151595,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5]","[0.19999958844556714, 0.12555681284733242, 0.49959532408262197, 0.5417715809224214]"
mgh24,4,8,bfgs_backtracking3,1.7284108558724695e-6,3.456821711744939e-6,0.0006573452015251328,7.2328290747872134e-9,229,297,230,0.00055484,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5]","[0.19999958525313546, 0.12581505247603836, 0.4995447736036881, 0.5416850815125156]"
mgh25,10,12,bfgs_hagerzhang,3.6546680817773425e-26,7.309336163554685e-26,7.8045585843332e-14,5.311688410503394e-12,20,24,24,8.1343e-5,true,gradient_converged,"[0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.30000000000000004, 0.19999999999999996, 0.09999999999999998, 0.0]","[0.9999999999999993, 0.9999999999999986, 0.9999999999999979, 0.9999999999999972, 0.9999999999999964, 0.9999999999999958, 0.9999999999999951, 0.9999999999999943, 0.9999999999999937, 0.999999999999993]"
mgh25,10,12,bfgs_backtracking1,5.2363961147312796e-20,1.0472792229462559e-19,9.342016301572946e-11,6.358064013967504e-9,13,34,14,4.0507e-5,true,gradient_converged,"[0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.30000000000000004, 0.19999999999999996, 0.09999999999999998, 0.0]","[1.0000000000008396, 1.0000000000016789, 1.0000000000025184, 1.000000000003358, 1.0000000000041973, 1.0000000000050369, 1.0000000000058764, 1.0000000000067157, 1.0000000000075553, 1.0000000000083948]"
mgh25,10,12,bfgs_backtracking2,6.843629662967132e-26,1.3687259325934264e-25,1.0679910785338309e-13,7.2686179088993185e-12,15,23,16,3.7498e-5,true,gradient_converged,"[0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.30000000000000004, 0.19999999999999996, 0.09999999999999998, 0.0]","[1.0000000000000009, 1.000000000000002, 1.0000000000000029, 1.0000000000000038, 1.0000000000000049, 1.0000000000000058, 1.0000000000000067, 1.0000000000000078, 1.0000000000000087, 1.0000000000000095]"
mgh25,10,12,bfgs_backtracking3,1.4791141972893971e-31,2.9582283945787943e-31,1.5700924586837752e-16,5.438959822042073e-16,18,36,19,4.6607e-5,true,gradient_converged,"[0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.30000000000000004, 0.19999999999999996, 0.09999999999999998, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002]"
mgh26,10,10,bfgs_hagerzhang,1.3975280609500779e-5,2.7950561219001557e-5,0.0016718421342639248,9.679685248156081e-9,33,35,35,0.00024972,true,gradient_converged,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[0.055150907781444804, 0.056840618741449356, 0.05876401567987429, 0.06099062012866494, 0.06362622282034512, 0.06684319255028907, 0.20816152710142097, 0.16436308201480243, 0.08500692416394652, 0.09143145330727301]"
mgh26,10,10,bfgs_backtracking1,1.397528060941027e-5,2.795056121882054e-5,0.0016718421342585112,2.9174821313926912e-9,34,36,35,0.000197143,true,gradient_converged,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[0.055150905513105544, 0.056840620161411545, 0.058764000052787646, 0.0609906104969574, 0.0636262159829831, 0.06684318026046582, 0.20816151904109761, 0.16436309009087, 0.0850068961990338, 0.09143146209551005]"
mgh26,10,10,bfgs_backtracking2,1.3975280609633234e-5,2.795056121926647e-5,0.0016718421342718478,1.1063616173351522e-8,33,36,34,0.000186276,true,gradient_converged,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[0.05515090091097316, 0.056840612288120165, 0.05876399880342699, 0.06099060070504124, 0.06362620657703177, 0.06684320225678143, 0.20816152373712676, 0.16436308692667084, 0.08500685242041374, 0.09143148190274156]"
mgh26,10,10,bfgs_backtracking3,1.3975280609633234e-5,2.795056121926647e-5,0.0016718421342718478,1.1063616173351522e-8,33,36,34,0.000181707,true,gradient_converged,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[0.05515090091097316, 0.056840612288120165, 0.05876399880342699, 0.06099060070504124, 0.06362620657703177, 0.06684320225678143, 0.20816152373712676, 0.16436308692667084, 0.08500685242041374, 0.09143148190274156]"
mgh27,10,10,bfgs_hagerzhang,1.5661850844431131e-19,3.1323701688862262e-19,1.7698503238653336e-10,5.356755774694564e-9,13,23,23,8.6074e-5,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.999999999731447, 0.999999999731447, 0.999999999731447, 0.999999999731447, 0.999999999731447, 0.999999999731447, 0.999999999731447, 0.999999999731447, 0.999999999731447, 1.0000000028162583]"
mgh27,10,10,bfgs_backtracking1,8.559419428870218e-20,1.7118838857740435e-19,1.3083898065080008e-10,3.995364222023203e-9,14,22,15,5.1635e-5,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[1.000000000192075, 1.000000000192075, 1.000000000192075, 1.000000000192075, 1.000000000192075, 1.000000000192075, 1.000000000192075, 1.000000000192075, 1.000000000192075, 0.9999999979809895]"
mgh27,10,10,bfgs_backtracking2,5.734696633693305e-20,1.146939326738661e-19,1.0709525324395387e-10,3.6898775107620554e-9,16,20,17,4.3771e-5,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.9999999999924987, 0.9999999999924987, 0.9999999999924999, 0.9999999999924999, 0.9999999999924996, 0.9999999999924996, 0.9999999999925, 0.9999999999925, 0.9999999999925, 1.000000000181325]"
mgh27,10,10,bfgs_backtracking3,4.2037366613338358e-19,8.4074733226676715e-19,2.899564333252096e-10,9.65605133468132e-9,21,28,22,5.2326e-5,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.9794303036539835, 0.9794303036539835, 0.9794303036539842, 0.9794303036539842, 0.9794303036539846, 0.9794303036539846, 0.9794303036539842, 0.9794303036539842, 0.9794303036539863, 1.205696963719126]"
mgh28,10,10,bfgs_hagerzhang,1.4273057612291172e-18,2.8546115224582344e-18,5.342856466777144e-10,5.725616352797166e-10,18,28,28,0.000136118,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.04316498379310423, -0.08157715922014083, -0.11448571857702577, -0.14097358243723013, -0.15990870260911774, -0.16987720886051302, -0.16908998967550903, -0.155249539844142, -0.1253558947585969, -0.07541653519663032]"
mgh28,10,10,bfgs_backtracking1,1.2997311602467344e-17,2.5994623204934688e-17,1.6122848137018066e-9,8.911755097245393e-9,22,36,23,9.8287e-5,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.04316498426066293, -0.0815771588897461, -0.11448571654017028, -0.14097357753703887, -0.1599086971761448, -0.1698772037150679, -0.1690899866737919, -0.15524954067142727, -0.12535589745449852, -0.07541653770668336]"
mgh28,10,10,bfgs_backtracking2,2.5338281178952867e-16,5.067656235790573e-16,7.118747246384418e-9,1.0863485608159909e-8,17,26,18,7.1951e-5,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043165009102129524, -0.08157720585202943, -0.11448578191001824, -0.14097365729628758, -0.15990878537772069, -0.16987729166410287, -0.16909006496796802, -0.15524960354997544, -0.1253559415932989, -0.07541656045703544]"
mgh28,10,10,bfgs_backtracking3,2.5338281178952867e-16,5.067656235790573e-16,7.118747246384418e-9,1.0863485608159909e-8,17,26,18,6.9185e-5,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043165009102129524, -0.08157720585202943, -0.11448578191001824, -0.14097365729628758, -0.15990878537772069, -0.16987729166410287, -0.16909006496796802, -0.15524960354997544, -0.1253559415932989, -0.07541656045703544]"
mgh29,10,10,bfgs_hagerzhang,9.104593422385946e-19,1.820918684477189e-18,4.267222380515444e-10,1.5632960060448564e-9,7,8,8,0.00011786,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043164982353703626, -0.08157715617780473, -0.11448571391900905, -0.14097357647888495, -0.15990869603727004, -0.16987720240330786, -0.1690899838786513, -0.15524953500582697, -0.125355891050427, -0.07541653303031318]"
mgh29,10,10,bfgs_backtracking1,9.104593422385946e-19,1.820918684477189e-18,4.267222380515444e-10,1.5632960060448564e-9,7,8,8,7.8776e-5,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043164982353703626, -0.08157715617780473, -0.11448571391900905, -0.14097357647888495, -0.15990869603727004, -0.16987720240330786, -0.1690899838786513, -0.15524953500582697, -0.125355891050427, -0.07541653303031318]"
mgh29,10,10,bfgs_backtracking2,9.104593422385946e-19,1.820918684477189e-18,4.267222380515444e-10,1.5632960060448564e-9,7,8,8,7.4831e-5,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043164982353703626, -0.08157715617780473, -0.11448571391900905, -0.14097357647888495, -0.15990869603727004, -0.16987720240330786, -0.1690899838786513, -0.15524953500582697, -0.125355891050427, -0.07541653303031318]"
mgh29,10,10,bfgs_backtracking3,9.104593422385946e-19,1.820918684477189e-18,4.267222380515444e-10,1.5632960060448564e-9,7,8,8,7.4973e-5,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043164982353703626, -0.08157715617780473, -0.11448571391900905, -0.14097357647888495, -0.15990869603727004, -0.16987720240330786, -0.1690899838786513, -0.15524953500582697, -0.125355891050427, -0.07541653303031318]"
mgh30,10,10,bfgs_hagerzhang,4.313945679831695e-20,8.62789135966339e-20,9.288644335780862e-11,2.0509444885205018e-9,23,48,48,0.000178597,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.570722132005078, -0.6818069499960161, -0.7022100760393568, -0.7055106298890694, -0.7049061557181238, -0.7014966070265442, -0.6918893223483779, -0.6657965143803005, -0.5960351090535685, -0.4164122575354124]"
mgh30,10,10,bfgs_backtracking1,0.35626551898259706,0.7125310379651941,0.26693277018103156,1.815132550104027e-9,30,70,31,0.000225448,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.570105843899713, -0.6801782567044966, -0.6978506804000802, -0.6936491115399519, -0.6725167445768151, -0.61325272732376, -0.45450402108848015, -0.05532509231597438, 0.7579042407329439, 1.4132712266921283]"
mgh30,10,10,bfgs_backtracking2,1.9655441497253108e-19,3.9310882994506215e-19,1.9826972283862761e-10,4.026641021229466e-9,22,46,23,0.00013988,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.5707221319900262, -0.6818069499182731, -0.7022100759752478, -0.7055106298545913, -0.7049061557410178, -0.7014966069580328, -0.6918893223216892, -0.6657965144119163, -0.5960351090651976, -0.41641225757762435]"
mgh30,10,10,bfgs_backtracking3,0.19853967600891662,0.39707935201783323,0.19926850027483853,1.6449335685839478e-10,43,80,44,0.000191542,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.5689187035261312, -0.6770419133101415, -0.6894648272875531, -0.6709077723571182, -0.6110453518288274, -0.4507661074475194, -0.05494221834144008, 0.7231568882991789, 1.319405330808488, 0.2349997874651066]"
mgh31,10,10,bfgs_hagerzhang,1.0687593081694517e-19,2.1375186163389035e-19,1.4620255183610522e-10,2.929090920599769e-9,34,59,59,0.000315437,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.42830286352849156, -0.4765964243647161, -0.5196524636237586, -0.5580993248675278, -0.59250615683605, -0.6245036821783236, -0.623239471444457, -0.6213938417781364, -0.6204535966508102, -0.5864692707128328]"
mgh31,10,10,bfgs_backtracking1,1.3401099603630673,2.6802199207261346,0.5177084044832704,1.0457471898332802e-7,58,197,58,0.000508865,true,step_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.2171722386198369, 0.3064671503903804, 0.3567860964416621, 0.4483948933977974, 0.5776379509523089, 0.713103509529936, 0.8239564798119586, 0.9219093367157118, 0.9969927780144358, 0.9634622701269923]"
mgh31,10,10,bfgs_backtracking2,1.340109960363068,2.680219920726136,0.5177084044832705,4.482312419926441e-9,42,78,43,0.000249576,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.21717223906633465, 0.30646715004065106, 0.3567860972370706, 0.44839489413487954, 0.5776379509830071, 0.7131035097545539, 0.8239564802776945, 0.9219093371632414, 0.9969927785950936, 0.9634622703478914]"
mgh31,10,10,bfgs_backtracking3,1.3401099603630675,2.680219920726135,0.5177084044832704,9.655681921611652e-9,31,72,32,0.000213713,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.21717223918907005, 0.30646715017574466, 0.3567860974785986, 0.44839489443717834, 0.5776379513304765, 0.7131035100766636, 0.82395648056294, 0.921909337414448, 0.9969927788544182, 0.9634622705978655]"
mgh32,10,20,bfgs_hagerzhang,4.999999999999999,9.999999999999998,0.7071067811865475,5.57880165459373e-16,1,2,2,2.6826e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.9999999999999996, -0.9999999999999996, -0.9999999999999996, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998]"
mgh32,10,20,bfgs_backtracking1,4.999999999999999,9.999999999999998,0.7071067811865475,5.57880165459373e-16,1,2,2,1.2657e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.9999999999999996, -0.9999999999999996, -0.9999999999999996, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998]"
mgh32,10,20,bfgs_backtracking2,4.999999999999999,9.999999999999998,0.7071067811865475,5.57880165459373e-16,1,2,2,1.1316e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.9999999999999996, -0.9999999999999996, -0.9999999999999996, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998]"
mgh32,10,20,bfgs_backtracking3,4.999999999999999,9.999999999999998,0.7071067811865475,5.57880165459373e-16,1,2,2,8.151e-6,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.9999999999999996, -0.9999999999999996, -0.9999999999999996, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998]"
mgh33,10,20,bfgs_hagerzhang,2.3170731707317183,4.6341463414634365,0.48135986234123407,4.997159264914526e-10,1,4,4,3.1665e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8573329109914476, 0.7146658219828952, 0.5719987329743427, 0.42933164396579027, 0.28666455495723775, 0.14399746594868534, 0.001330376940132827, -0.14133671206841947, -0.2840038010769721, -0.4266708900855245]"
mgh33,10,20,bfgs_backtracking1,2.3170731707316587,4.6341463414633175,0.4813598623412279,3.866054629483077e-5,9,139,10,9.0305e-5,true,function_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8573329112433347, 0.7146658224830313, 0.5719987337222746, 0.4293316449660627, 0.2866645545577393, 0.14399746744454908, 0.0013303770350163778, -0.14133671005332277, -0.28400380375494516, -0.42667089086996957]"
mgh33,10,20,bfgs_backtracking2,2.317073170731707,4.634146341463414,0.4813598623412329,1.4236318842335372e-10,4,13,5,2.5003e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8573329109924683, 0.7146658219812987, 0.5719987329755422, 0.4293316439625974, 0.2866645549568124, 0.14399746593653254, 0.0013303769234818859, -0.14133671204570145, -0.28400380107366996, -0.42667089008637515]"
mgh33,10,20,bfgs_backtracking3,2.317073170731707,4.634146341463414,0.4813598623412329,1.4236318842335372e-10,4,13,5,1.754e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8573329109924683, 0.7146658219812987, 0.5719987329755422, 0.4293316439625974, 0.2866645549568124, 0.14399746593653254, 0.0013303769234818859, -0.14133671204570145, -0.28400380107366996, -0.42667089008637515]"
mgh34,10,20,bfgs_hagerzhang,3.067567567567581,6.135135135135162,0.5538562600140564,3.911885917259168e-11,1,4,4,2.9867e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.6907118385991625, 0.5360677578987438, 0.38142367719832504, 0.22677959649790635, 0.07213551579748756, -0.08250856490293113, -0.23715264560334992, -0.3917967263037685, 1.0]"
mgh34,10,20,bfgs_backtracking1,3.0675675675675667,6.135135135135133,0.5538562600140552,1.177615425952866e-11,3,23,4,2.3089e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.6907118385978815, 0.5360677578936391, 0.3814236771884872, 0.22677959650152513, 0.07213551579455418, -0.08250856490150281, -0.23715264560483576, -0.39179672629725476, 1.0]"
